age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
34,Private,37380,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
44,Private,81853,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
43,Private,169076,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
40,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
66,Private,214469,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,13,United-States
50,Private,767403,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States
40,Private,163342,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States
24,Private,49218,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
32,Private,136935,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,13,United-States
32,Private,162604,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States
32,Private,257043,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States
41,Private,192712,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
31,Private,113838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
21,Private,188535,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States
41,Private,187336,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
57,Private,197994,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,32,United-States
34,Private,284629,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
27,Private,205145,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
19,Private,168693,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
53,Private,130143,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
20,Private,34616,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
48,Private,117251,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States
21,Private,223019,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States
25,Private,350977,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
31,Private,32289,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
39,Private,83893,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
27,Private,420351,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
44,Private,185832,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States
35,Private,317153,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
22,Private,204935,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
43,Private,212206,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States
26,Private,302097,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,48,United-States
56,Private,161944,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
22,Private,127647,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,36,United-States
58,Private,242670,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
34,Private,509364,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States
43,Private,323713,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
48,Private,167159,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
22,Private,349368,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
23,Private,133515,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
41,Private,265671,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
26,Private,377754,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
47,Private,181652,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
18,Private,301762,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
77,Private,123959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States
19,Private,352849,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,1719,30,United-States
19,Private,322866,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
26,Private,123472,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
32,Private,287229,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
19,Private,274830,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
24,Private,85088,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States
50,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
49,Private,125421,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
26,Private,314798,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States
48,Private,62605,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
40,Private,76487,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
35,Private,172694,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
25,Private,186294,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
22,Private,228516,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
48,Private,207946,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,52,United-States
21,Private,180690,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
30,Private,167790,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
62,Private,226733,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
39,Private,155961,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States
28,Private,359049,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,1092,60,United-States
18,Private,156950,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States
26,Private,333541,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States
25,Private,197130,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
24,Private,166827,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States
64,Private,268965,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,22,United-States
33,Private,204752,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
23,Private,275244,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States
53,Private,139127,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
40,Private,409902,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States
36,Private,558344,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,48,United-States
35,Private,136343,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
27,Private,76978,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
29,Private,128509,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,38,El-Salvador
36,Private,209629,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
33,Private,117963,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,55,United-States
19,Private,164395,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
32,Private,168981,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States
33,Private,206280,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
37,Private,109633,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
40,Private,291192,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
31,Private,123273,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States
22,Private,167787,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
22,Private,33272,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States
19,Private,305834,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
29,Private,247053,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States
38,Private,48093,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
25,Private,261519,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
31,Private,69056,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States
23,Private,292023,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States
18,Private,236272,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States
28,Private,113870,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
18,Private,217302,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States
46,Private,191821,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
55,Private,143266,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,25,United-States
26,Private,262656,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
37,Private,201141,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States
23,Private,189461,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,55,United-States
20,Private,147884,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
41,Private,406603,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,6,Iran
20,Private,33644,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States
55,Private,143030,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
49,Private,27614,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
44,Private,54507,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
28,Private,156967,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
29,Private,145182,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Female,0,0,20,United-States
26,Private,358124,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States
19,Private,109854,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
25,Private,213385,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
34,Private,205733,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
47,Private,145041,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba
42,Private,272910,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
40,Private,374137,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States
22,Private,141003,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
45,Private,107682,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
52,Private,49243,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
42,Private,113461,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
22,Private,446140,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,55,United-States
28,Private,37933,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,48,United-States
31,Private,87891,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
30,Private,170130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
63,Private,199888,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
55,Private,284095,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,37,United-States
51,Private,147200,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
51,Private,103803,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States
21,Private,100345,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
18,Private,130849,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,17,United-States
25,Private,225135,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
23,Private,214120,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,United-States
21,Private,225311,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
27,Private,209085,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,45,United-States
39,Private,166744,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States
48,Private,148576,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
34,Private,202210,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
23,Private,214236,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
47,Private,225456,HS-grad,9,Never-married,Tech-support,Other-relative,White,Male,0,0,50,United-States
23,Private,268525,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
31,Private,124827,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
23,Private,189203,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
27,Private,203160,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
36,Private,108997,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
19,Private,311293,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States
45,Private,158685,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States
30,Private,166671,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,United-States
31,Private,151484,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States
31,Private,176410,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States
24,Private,249351,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
26,Private,181896,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
38,Private,103925,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
38,Private,207202,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
18,Private,116167,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
25,Private,182866,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
28,Private,131298,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States
35,Private,261646,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
35,Private,269300,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States
25,Private,471768,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,32,United-States
26,Private,212793,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
23,Private,180052,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
19,Private,225294,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
26,Private,195327,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
22,Private,255575,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
28,Private,376302,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States
32,Private,181665,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,50,United-States
20,Private,225811,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,23,United-States
80,Private,138050,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,16,United-States
56,Private,318329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
19,Private,30597,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
51,Private,144084,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
28,Private,230997,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,60,United-States
21,Private,451996,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
